church_name,denomination,address,city,state,zip,phone,website,email,source_url
EagleWing Fellowship,Southern Baptist Convention,,,,,(425) 772-1581,https://www.google.com/maps/place/+Everett+WA+98203,,https://churches.sbc.net/church/eaglewing-fellowship/
Eanon Baptist Church,Southern Baptist Convention,,,,,8628999999,https://www.google.com/maps/place/+New Brockton+AL+36351,,https://churches.sbc.net/church/eanon-baptist-church/
Earle Baptist Church,Southern Baptist Convention,,,,,(870) 792-8945,https://www.google.com/maps/place/+Earle+AR+72331-1665,,https://churches.sbc.net/church/earle-baptist-church/
East Baltimore Graffiti Church,Southern Baptist Convention,,,,,410-610-7110,https://www.google.com/maps/place/+Baltimore+MD+21218,,https://churches.sbc.net/church/east-baltimore-graffiti-church/
Earle Street Baptist Church,Southern Baptist Convention,,,,,864-233-5332,https://www.google.com/maps/place/+Greenville+SC+29609-5423,,https://churches.sbc.net/church/earle-street-baptist-church/
Earle&#8217;s Grove Baptist Church,Southern Baptist Convention,,,,,864-972-3107,https://www.google.com/maps/place/+Westminster+SC+29693-6006,,https://churches.sbc.net/church/earles-grove-baptist-church/
Eakly-Bethel Spanish Mission,Southern Baptist Convention,,,,,(405) 797-3205,https://www.google.com/maps/place/+Eakly+OK+73033,,https://churches.sbc.net/church/eakly-bethel-spanish-mission/
Earlsboro Indian Baptist Church,Southern Baptist Convention,,,,,(405) 481-5484,https://www.google.com/maps/place/+Earlsboro+OK+74840,,https://churches.sbc.net/church/earlsboro-indian-baptist-church/
Earlewood Baptist Church,Southern Baptist Convention,,,,,803-252-6210,https://www.google.com/maps/place/+Columbia+SC+29201-1651,,https://churches.sbc.net/church/earlewood-baptist-church/
Easley First Baptist Church,Southern Baptist Convention,,,,,864-859-4052,https://www.google.com/maps/place/+Easley+SC+29640-3064,,https://churches.sbc.net/church/easley-first-baptist-church/
East Alcoa Baptist Church,Southern Baptist Convention,,,,,(865) 995-6065,https://www.google.com/maps/place/+Alcoa+TN+37701-2742,,https://churches.sbc.net/church/east-alcoa-baptist-church/
East 7th St. Baptist Church,Southern Baptist Convention,,,,,212-473-0044,https://www.google.com/maps/place/+New York+NY+10009-5333,,https://churches.sbc.net/church/east-7th-st-baptist-church/
East Athens Baptist Church,Southern Baptist Convention,,,,,(423) 745-1394,https://www.google.com/maps/place/+Athens+TN+37303-4311,,https://churches.sbc.net/church/east-athens-baptist-church/
East Audubon Baptist Church,Southern Baptist Convention,,,,,(502) 618-1638,https://www.google.com/maps/place/+Louisville+KY+40213-1469,,https://churches.sbc.net/church/east-audubon-baptist-church/
"East Athens Baptist Church,Inc.",Southern Baptist Convention,,,,,(706) 543-2393,https://www.google.com/maps/place/+Athens+GA+30605-2525,,https://churches.sbc.net/church/east-athens-baptist-churchinc/
East Baptist Church,Southern Baptist Convention,,,,,(270) 442-0616,https://www.google.com/maps/place/+Paducah+KY+42003-9604,,https://churches.sbc.net/church/east-baptist-church/
East Baptist Church,Southern Baptist Convention,,,,,(870) 261-4364,https://www.google.com/maps/place/+Wynne+AR+72396,,https://churches.sbc.net/church/east-baptist-church-2/
East Baptist Church of Hickman,Southern Baptist Convention,,,,,(270) 236-2300,https://www.google.com/maps/place/+Hickman+KY+42050-2030,,https://churches.sbc.net/church/east-baptist-church-of-hickman/
"East Baptist Church, Denison",Southern Baptist Convention,,,,,903-465-5502,https://www.google.com/maps/place/+Denison+TX+75021-2705,,https://churches.sbc.net/church/east-baptist-church-denison/
East Baptist Church,Southern Baptist Convention,,,,,(850) 892-2324,https://www.google.com/maps/place/+DeFuniak Springs+FL+32435-2850,,https://churches.sbc.net/church/east-baptist-church-3/
East Barbourville Baptist Church,Southern Baptist Convention,,,,,(606) 546-5912,https://www.google.com/maps/place/+Barbourville+KY+40906,,https://churches.sbc.net/church/east-barbourville-baptist-church/
East Bay Channel Church,Southern Baptist Convention,,,,,(510) 387-5197,https://www.google.com/maps/place/+Castro Valley+CA+94546,,https://churches.sbc.net/church/east-bay-channel-church/
East Belmont Baptist Church,Southern Baptist Convention,,,,,(704) 825-5780,https://www.google.com/maps/place/+Belmont+NC+28012-3313,,https://churches.sbc.net/church/east-belmont-baptist-church/
East Bay Bible Church,Southern Baptist Convention,,,,,(510) 568-5202,https://www.google.com/maps/place/+Oakland+CA+94605-5705,,https://churches.sbc.net/church/east-bay-bible-church/
East Brewton First Baptist Church,Southern Baptist Convention,,,,,(251) 867-7864,https://www.google.com/maps/place/+East Brewton+AL+36426-2329,,https://churches.sbc.net/church/east-brewton-first-baptist-church/
East Bend Baptist Church,Southern Baptist Convention,,,,,(859) 689-0306,https://www.google.com/maps/place/+Union+KY+41091-9723,,https://churches.sbc.net/church/east-bend-baptist-church/
East Brent Baptist Church,Southern Baptist Convention,,,,,(850) 477-5812,https://www.google.com/maps/place/+Pensacola+FL+32503-2342,,https://churches.sbc.net/church/east-brent-baptist-church/
East Booneville Baptist Church,Southern Baptist Convention,,,,,662-728-6036,https://www.google.com/maps/place/+Booneville+MS+38829-3712,,https://churches.sbc.net/church/east-booneville-baptist-church/
East Brainerd Baptist Church,Southern Baptist Convention,,,,,(423) 892-4253,https://www.google.com/maps/place/+Chattanooga+TN+37421,,https://churches.sbc.net/church/east-brainerd-baptist-church/
East Conneaut Baptist Chapel,Southern Baptist Convention,,,,,440-599-7665,https://www.google.com/maps/place/+Conneaut+OH+44030-2823,,https://churches.sbc.net/church/east-conneaut-baptist-chapel/
East Bristol,Southern Baptist Convention,,,,,276-669-7051,https://www.google.com/maps/place/+Bristol+VA+24201-3158,,https://churches.sbc.net/church/east-bristol/
East Brookwood Missionary Baptist Church,Southern Baptist Convention,,,,,2779000000,https://www.google.com/maps/place/+Brookwood+AL+35444-3000,,https://churches.sbc.net/church/east-brookwood-missionary-baptist-church/
East Brow Baptist Church,Southern Baptist Convention,,,,,(256) 632-3619,https://www.google.com/maps/place/+Flat Rock+AL+35966-8502,,https://churches.sbc.net/church/east-brow-baptist-church/
East Brunswick Community Church,Southern Baptist Convention,,,,,(732) 470-0059,https://www.google.com/maps/place/+East Brunswick+NJ+08816,,https://churches.sbc.net/church/east-brunswick-community-church/
East Cadiz Baptist Church,Southern Baptist Convention,,,,,(270) 522-7522,https://www.google.com/maps/place/+Cadiz+KY+42211-6158,,https://churches.sbc.net/church/east-cadiz-baptist-church/
East Brunswick Baptist Church,Southern Baptist Convention,,,,,732-613-1887,https://www.google.com/maps/place/+E Brunswick+NJ+08816-2765,,https://churches.sbc.net/church/east-brunswick-baptist-church/
East Chelsea Baptist Church,Southern Baptist Convention,,,,,(813) 621-9771,https://www.google.com/maps/place/+Tampa+FL+33610-7237,,https://churches.sbc.net/church/east-chelsea-baptist-church/
East Cape Baptist Church,Southern Baptist Convention,,,,,(314) 808-0703,https://www.google.com/maps/place/+Mc Clure+IL+62957-9723,,https://churches.sbc.net/church/east-cape-baptist-church/
East Centre Baptist Church,Southern Baptist Convention,,,,,(256) 927-5392,https://www.google.com/maps/place/+Centre+AL+35960-2214,,https://churches.sbc.net/church/east-centre-baptist-church/
East Clairemont Southern Baptist Church,Southern Baptist Convention,,,,,(858) 277-4413,https://www.google.com/maps/place/+San Diego+CA+92117-3266,,https://churches.sbc.net/church/east-clairemont-southern-baptist-church/
East Clemson Baptist Church,Southern Baptist Convention,,,,,864-654-5133,https://www.google.com/maps/place/+Clemson+SC+29631-1642,,https://churches.sbc.net/church/east-clemson-baptist-church/
East Columbia Baptist Church,Southern Baptist Convention,,,,,601-736-2683,https://www.google.com/maps/place/+Columbia+MS+39429-7212,,https://churches.sbc.net/church/east-columbia-baptist-church/
East City Church,Southern Baptist Convention,,,,,(704) 536-7083,https://www.google.com/maps/place/+Charlotte+NC+28212-6821,,https://churches.sbc.net/church/east-city-church/
"East Cobb Baptist Church, Co.",Southern Baptist Convention,,,,,(770) 928-2233,https://www.google.com/maps/place/+Marietta+GA+30066-2067,,https://churches.sbc.net/church/east-cobb-baptist-church-co/
East Commerce Baptist Church,Southern Baptist Convention,,,,,(931) 359-1027,https://www.google.com/maps/place/+Lewisburg+TN+37091-2815,,https://churches.sbc.net/church/east-commerce-baptist-church/
East Cooper Baptist Church,Southern Baptist Convention,,,,,843-856-3222,https://www.google.com/maps/place/+Mt Pleasant+SC+29464-7200,,https://churches.sbc.net/church/east-cooper-baptist-church/
East Corinth,Southern Baptist Convention,,,,,2816600000,https://www.google.com/maps/place/+Gold Hill+NC+28071-6666,,https://churches.sbc.net/church/east-corinth/
East Cumberland Avenue Bap Ch,Southern Baptist Convention,,,,,(606) 248-1628,https://www.google.com/maps/place/+Middlesboro+KY+40965-3132,,https://churches.sbc.net/church/east-cumberland-avenue-bap-ch/
East Delta Baptist Church,Southern Baptist Convention,,,,,903-395-2198,https://www.google.com/maps/place/+LAKE CREEK+TX+75450-4828,,https://churches.sbc.net/church/east-delta-baptist-church/
East Corinth Baptist Church,Southern Baptist Convention,,,,,(662) 603-3156,https://www.google.com/maps/place/+Corinth+MS+38834-8621,,https://churches.sbc.net/church/east-corinth-baptist-church/
East Dayton Baptist Church,Southern Baptist Convention,,,,,1158089999,https://www.google.com/maps/place/+Dayton+KY+41074-1219,,https://churches.sbc.net/church/east-dayton-baptist-church/
East Dillon Baptist Church,Southern Baptist Convention,,,,,843-774-4921,https://www.google.com/maps/place/+Dillon+SC+29536-4336,,https://churches.sbc.net/church/east-dillon-baptist-church/
East End Baptist Church,Southern Baptist Convention,,,,,(501) 888-2210,https://www.google.com/maps/place/+Hensley+AR+72065-9248,,https://churches.sbc.net/church/east-end-baptist-church-3/
East Desoto Baptist Church,Southern Baptist Convention,,,,,(662) 882-9496,https://www.google.com/maps/place/+Olive Branch+MS+38654-8212,,https://churches.sbc.net/church/east-desoto-baptist-church/
"East Ellijay Baptist Church, Inc.",Southern Baptist Convention,,,,,(706) 635-4390,https://www.google.com/maps/place/+Ellijay+GA+30536-4497,,https://churches.sbc.net/church/east-ellijay-baptist-church-inc/
East End Baptist Church,Southern Baptist Convention,,,,,(828) 429-0563,https://www.google.com/maps/place/+Bostic+NC+28018,,https://churches.sbc.net/church/east-end-baptist-church-2/
East Flat Rock First,Southern Baptist Convention,,,,,(828) 692-0765,https://www.google.com/maps/place/+East Flat Rock+NC+28726-2136,,https://churches.sbc.net/church/east-flat-rock-first/
East End Baptist Church,Southern Baptist Convention,,,,,276-783-5309,https://www.google.com/maps/place/+Marion+VA+24354-4112,,https://churches.sbc.net/church/east-end-baptist-church/
East Gadsden Baptist Church,Southern Baptist Convention,,,,,(256) 543-7300,https://www.google.com/maps/place/+Gadsden+AL+35903-1640,,https://churches.sbc.net/church/east-gadsden-baptist-church/
East Fork,Southern Baptist Convention,,,,,3013189999,https://www.google.com/maps/place/+Sylva+NC+28779,,https://churches.sbc.net/church/east-fork/
East Fork Baptist Church,Southern Baptist Convention,,,,,601-684-6172,https://www.google.com/maps/place/+Smithdale+MS+39664-7247,,https://churches.sbc.net/church/east-fork-baptist-church-3/
East End Baptist Church,Southern Baptist Convention,,,,,662-328-5915,https://www.google.com/maps/place/+Columbus+MS+39705-2300,,https://churches.sbc.net/church/east-end-baptist-church-4/
East Fork Baptist Church,Southern Baptist Convention,,,,,(828) 648-4630,https://www.google.com/maps/place/+Canton+NC+28716-5456,,https://churches.sbc.net/church/east-fork-baptist-church/
East Frankfort Baptist Church,Southern Baptist Convention,,,,,(502) 695-3851,https://www.google.com/maps/place/+Frankfort+KY+40601-3831,,https://churches.sbc.net/church/east-frankfort-baptist-church/
East Gaffney Baptist Church,Southern Baptist Convention,,,,,864-489-8740,https://www.google.com/maps/place/+Gaffney+SC+29340-3417,,https://churches.sbc.net/church/east-gaffney-baptist-church/
East Fresno Baptist Church,Southern Baptist Convention,,,,,(559) 251-3521,https://www.google.com/maps/place/+Fresno+CA+93727-3307,,https://churches.sbc.net/church/east-fresno-baptist-church/
East Garrison Baptist Church,Southern Baptist Convention,,,,,(704) 864-3721,https://www.google.com/maps/place/+Gastonia+NC+28054-5100,,https://churches.sbc.net/church/east-garrison-baptist-church/
East Fork Baptist Church,Southern Baptist Convention,,,,,(828) 862-4511,https://www.google.com/maps/place/+Brevard+NC+28712,,https://churches.sbc.net/church/east-fork-baptist-church-2/
"East Gordon Street Baptist Church, Inc.",Southern Baptist Convention,,,,,1996930000,https://www.google.com/maps/place/+Lyons+GA+30436-1503,,https://churches.sbc.net/church/east-gordon-street-baptist-church-inc/
East Gardendale Baptist Church,Southern Baptist Convention,,,,,(205) 608-0889,https://www.google.com/maps/place/+Gardendale+AL+35071,,https://churches.sbc.net/church/east-gardendale-baptist-church/
"East Griffin Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 227-7847,https://www.google.com/maps/place/+Griffin+GA+30223-3877,,https://churches.sbc.net/church/east-griffin-baptist-church-inc/
East Heights Baptist Church,Southern Baptist Convention,,,,,662-842-4947,https://www.google.com/maps/place/+Tupelo+MS+38804-5198,,https://churches.sbc.net/church/east-heights-baptist-church/
East Hartford Baptist Church,Southern Baptist Convention,,,,,(270) 298-3400,https://www.google.com/maps/place/+Hartford+KY+42347,,https://churches.sbc.net/church/east-hartford-baptist-church/
East Heflin,Southern Baptist Convention,,,,,(256) 463-5650,https://www.google.com/maps/place/+Heflin+AL+36264-2241,,https://churches.sbc.net/church/east-heflin/
East Hialeah Baptist Church,Southern Baptist Convention,,,,,(786) 219-8579,https://www.google.com/maps/place/+Hialeah+FL+33013-3451,,https://churches.sbc.net/church/east-hialeah-baptist-church/
East Hickman Baptist Church,Southern Baptist Convention,,,,,(859) 272-9215,https://www.google.com/maps/place/+Lexington+KY+40515-9401,,https://churches.sbc.net/church/east-hickman-baptist-church/
East Hanceville,Southern Baptist Convention,,,,,0647769999,https://www.google.com/maps/place/+Hanceville+AL+35077-5625,,https://churches.sbc.net/church/east-hanceville/
East Hickman Baptist Church,Southern Baptist Convention,,,,,(931) 623-4625,https://www.google.com/maps/place/+Lyles+TN+37098,,https://churches.sbc.net/church/east-hickman-baptist-church-2/
East Hickory Hill Missionary Baptist Church,Southern Baptist Convention,,,,,3410999999,https://www.google.com/maps/place/+Bluford+IL+62814,,https://churches.sbc.net/church/east-hickory-hill-missionary-baptist-church/
East Highway Baptist Church,Southern Baptist Convention,,,,,254-985-2298,https://www.google.com/maps/place/+Temple+TX+76501-7458,,https://churches.sbc.net/church/east-highway-baptist-church/
East Highland Baptist Church,Southern Baptist Convention,,,,,(256) 773-4157,https://www.google.com/maps/place/+Hartselle+AL+35640-2030,,https://churches.sbc.net/church/east-highland-baptist-church/
East Hill Baptist Church,Southern Baptist Convention,,,,,(850) 224-9911,https://www.google.com/maps/place/+Tallahassee+FL+32308-5070,,https://churches.sbc.net/church/east-hill-baptist-church/
East Hills Baptist Church,Southern Baptist Convention,,,,,7477999999,https://www.google.com/maps/place/+Loudon+TN+37774,,https://churches.sbc.net/church/east-hills-baptist-church/
East LaFollette Baptist Church,Southern Baptist Convention,,,,,3760830000,https://www.google.com/maps/place/+La Follette+TN+37766-2636,,https://churches.sbc.net/church/east-lafollette-baptist-church/
